IDPOLUICAO;LAT;LONG
4274;-23,5648102;-46,7591969
4275;-23,5754891;-46,7318431
4276;-23,9248734;-47,0657836
4277;-23,5574457;-46,8396677
4278;-23,57938;-46,798264
4279;-23,5816844;-46,4538513
4280;-23,57073;-46,6324401
4281;-23,57145;-46,73094
4282;-23,576136;-46,801746
4283;-23,5759365;-46,7441902
4284;-23,5964881;-46,618977
4285;-23,622541;-46,927513
4286;-23,5731053;-46,7561114
4287;-23,6445914;-46,7735463
4288;-23,3023357;-47,2881063
4289;-23,5557065;-46,7492455
4290;-23,5715035;-46,7302183
4291;-23,5818725;-46,7403604
4292;-23,5276984;-46,7322218
4293;-23,5085739;-46,430714
4294;-23,571695;-46,77737
4295;-23,5166213;-46,7855614
4296;-23,531693;-46,789925
4297;-23,5461796;-46,6578822
4298;-23,5797515;-46,7241743
4299;-23,5965807;-46,7824661
4300;-23,5996139;-46,7397462
4301;-23,5384817;-46,4387788
4302;-23,6039962;-46,8242172
4303;-23,5375956;-46,6437786
4304;-23,5736803;-46,7212833
4305;-23,5591561;-46,6799831
4306;-23,6167851;-46,7834234
4307;-23,5679599;-46,6918594
4308;-23,5638072;-46,8037365
4309;-23,5951741;-46,7674674
4310;-23,5561529;-46,750559
4311;-23,531693;-46,89925
4312;-23,5706661;-46,7296855
4313;-23,5428004;-46,715947
4314;-23,5648935;-46,6822557
4315;-23,5869864;-46,7177788
4316;-23,5522046;-46,5761753
4317;-23,5823741;-46,7358407
4318;-23,7743459;-46,5956546
4319;-23,5383942;-46,6685533
4320;-23,586674;-46,803528
4321;-23,576281;-46,733364
4322;-23,531693;-46,789925
4323;-23,5854632;-46,7685015
4324;-23,5319875;-46,8811975
4325;-23,5084549;-46,5662012
4326;-23,5975686;-46,7858704
4327;-23,5735855;-46,8201482
4328;-23,6193427;-46,7516384
4329;-23,5516681;-46,5112718
4330;-23,5719895;-46,7439169
4331;-23,6513322;-46,6951863
4332;-23,4589748;-46,7494334
4333;-23,5513071;-46,8219299
4334;-23,535379;-46,8069959
4335;-23,6745249;-46,7150901
4336;-23,4729509;-46,7454524
4337;-23,5567606;-46,7521048
4338;-23,5936716;-46,7322595
4339;-22,9354531;-46,5420193
4340;-23,4762333;-46,6080041
4341;-23,654945;-46,696899
4342;-23,5285347;-46,7278531
4343;-23,5470962;-46,6536111
4344;-23,6359838;-46,4984607
4345;-23,5846659;-46,7910932
4346;-23,583805;-46,75243
4347;-23,519222;-46,836739
4348;-23,5707025;-46,7446143
4349;-23,4444318;-46,7148649
4350;-23,5366549;-46,6710023
4351;-23,5460578;-46,6871116
4352;-23,5928033;-46,7397335
4353;-23,57802;-46,7228939
4354;-23,470962;-46,6363674
4355;-23,5732599;-46,7476732
4356;-23,5814211;-46,6810422
4357;-23,5597061;-46,6835428
4358;-23,5683122;-46,7530328
4359;-23,604275;-46,9401745
4360;-23,5835461;-46,7912775
4361;-23,6201074;-46,761466
4362;-23,6424864;-46,7675136
4363;-23,5801192;-46,7975717
4364;-23,6012528;-46,7598688
4365;-23,6939485;-46,7860744
4366;-23,6032932;-46,7971602
4367;-23,5853609;-46,7552729
4368;-23,626148;-46,7551369
4369;-23,6762307;-46,8038079
4370;-23,5405916;-46,4777696
4371;-23,4786388;-46,6465757
4372;-23,5981734;-46,7887011
4373;-23,6634482;-46,8174354
4374;-23,53032;-46,6919075
4375;-23,5711316;-46,7322244
4376;-23,5836412;-46,7463009
4377;-23,4563534;-46,6988756
4378;-23,5466677;-46,8307258
4379;-23,513551;-46,8590155
4380;-23,5404672;-46,7801764
4381;-23,5569806;-46,879075
4382;-23,5971502;-46,7864836
4383;-23,5458717;-46,7594113
4384;-23,6126539;-46,6849084
4385;-23,5166213;-46,7855614
4386;-22,0085509;-47,8868866
4387;-23,6570663;-46,6458974
4388;-23,601742;-46,754833
4389;-23,5809213;-46,7653693
4390;-23,5706652;-46,7455405
4391;-23,5428004;-46,715947
4392;-23,5723511;-46,758564
4393;-23,5512147;-46,6800796
4394;-23,5928514;-46,771461
4395;-23,5848504;-46,8118534
4396;-23,5592741;-46,7482342
4397;-23,5612656;-46,7452511
4398;-23,5291045;-46,7257368
4399;-23,5495728;-46,4851963
4400;-23,5406469;-46,7270437
4401;-23,5928373;-46,8177324
4402;-23,5717935;-46,7490963
4403;-23,5364888;-46,6560069
4404;-23,55418;-46,6851091
4405;-23,4554205;-46,535133
4406;-23,54;-46,8635361
4407;-23,5628589;-46,6788047
4408;-23,588167;-46,7874804
4409;-23,592629;-46,7707386
4410;-23,5712678;-46,7411844
4411;-23,5777737;-46,7199159
4412;-23,5450532;-46,7035058
4413;-23,6104726;-46,528013
4414;-23,5580462;-46,8283896
4415;-23,5846511;-46,7607379
4416;-23,5762732;-46,7375056
4417;-23,5350818;-46,8149811
4418;-23,6356584;-46,6954121
4419;-23,47452;-46,6739157
4420;-23,5990407;-46,7303651
4421;-23,573698;-46,7370667
4422;-23,5881826;-46,6439009
4423;-23,6063664;-46,6580323
4424;-23,504629;-46,7415916
4425;-23,6207359;-46,6905783
4426;-23,5715413;-46,715514
4427;-23,6347327;-46,7905842
4428;-23,7353911;-46,6990223
4429;-23,9248734;-47,0657836
4430;-23,4980649;-46,6044031
4431;-23,4787677;-46,5714459
4432;-23,6832082;-46,7064096
4433;-23,5678571;-46,7611628
4434;-23,5857717;-46,8130679
4435;-23,5610943;-46,6712575
4436;-23,5439685;-46,7006388
4437;-23,5049475;-46,718242
4438;-23,6396078;-46,7973314
4439;-23,544591;-46,6866649
4440;-23,5634458;-46,6848606
4441;-23,56418;-46,6898
4442;-23,543657;-46,7564096
4443;-23,5720046;-46,7243252
4444;-23,5074325;-46,6647734
4445;-23,5592741;-46,7482342
4446;-23,4215381;-46,5127245
4447;-23,5852681;-46,3856533
4448;-23,5969264;-46,7289379
4449;-23,5944024;-46,7889264
4450;-23,6340004;-46,7505244
4451;-23,562712;-46,5721737
4452;-23,5562921;-46,6765961
4453;-23,5792261;-46,7664979
4454;-23,5717052;-46,7612386
4455;-23,5795247;-46,7952068
4456;-23,594122;-46,789826
4457;-23,5685737;-46,7939413
4458;-23,6042616;-46,66601
4459;-23,5979456;-46,7280401
4460;-23,5628778;-46,7592022
4461;-23,5724641;-46,7317887
4462;-23,5709533;-46,7533493
4463;-23,478048;-46,651337
4464;-23,562034;-46,687232
4465;-23,5719651;-46,77737
4466;-22,874483;-47,203262
4467;-23,6262903;-46,6751884
4468;-23,5676949;-46,6345523
4469;-23,6538318;-46,5943652
4470;-23,6462594;-46,5714727
4471;-23,5666592;-46,7495022
4472;-23,5124979;-46,7910539
4473;-23,5902302;-46,7603585
4474;-23,487692;-46,7154138
4475;-23,544279;-46,798492
4476;-23,5818907;-46,7444628
4477;-23,5618452;-46,7514429
4478;-23,571032;-46,747868
4479;-23,6078407;-46,4858579
4480;-23,398508;-46,637737
4481;-23,5479532;-46,6973471
4482;-23,5271662;-46,6925213
4483;-23,6197783;-46,7829127
4484;-23,5967302;-46,7758121
4485;-23,5729253;-46,7444741
4486;-23,5613079;-46,6742508
4487;-23,5585163;-46,7790076
4488;-23,5958396;-46,9071455
4489;-23,6758058;-46,8051424
4490;-23,616613;-46,6343527
4491;-23,5773756;-46,742284
4492;-23,5392174;-46,7014586
4493;-23,5781204;-46,7613428
4494;-23,5728053;-46,7581288
4495;-23,6017212;-46,670727
4496;-23,565399;-46,7497894
4497;-23,574717;-46,799854
4498;-23,5347669;-46,8480186
4499;-23,55965;-46,8079321
4500;-23,210707;-46,831123
4501;-23,5709429;-46,7054108
4502;-23,63871;-46,7765065
4503;-23,618814;-46,773552
4504;-23,4380574;-46,7742159
4505;-23,63994;-46,6819702
4506;-23,554016;-46,690243
4507;-23,5664872;-46,8633136
4508;-23,4865252;-46,891563
4509;-23,5695094;-46,7002748
4510;-23,5884747;-46,822329
4511;-23,6020064;-46,7386734
4512;-23,6394666;-46,6499259
4513;-23,5763966;-46,7293592
4514;-23,5707036;-46,7127093
4515;-23,525449;-46,1686427
4516;-23,5825717;-46,7357708
4517;-23,5781283;-46,7769871
4518;-23,5981653;-46,6078695
4519;-23,536874;-46,3715386
4520;-23,5753681;-46,7283815
4521;-23,5402564;-46,6397417
4522;-23,6737546;-46,7879545
4523;-23,2881769;-46,705554
4524;-23,5501868;-46,7998549
4525;-23,614058;-46,744846
4526;-23,5304174;-46,9297315
4527;-23,632952;-46,764926
4528;-23,5346387;-46,7185019
4529;-23,6235436;-46,7874412
4530;-23,5659169;-46,7427431
4531;-23,5709533;-46,7533493
4532;-23,5554498;-46,7107461
4533;-23,5683805;-46,7595261
4534;-23,5652397;-46,685835
4535;-23,6782029;-47,0060548
4536;-23,5680315;-46,7929974
4537;-23,569662;-46,755714
4538;-23,5950839;-46,7849657
4539;-23,5710543;-46,7323128
4540;-23,5788467;-46,7558236
4541;-23,6805846;-46,7166331
4542;-23,600097;-46,7980492
4543;-23,5853473;-46,7465802
4544;-23,5747016;-46,7758175
4545;-23,4960127;-46,736002
4546;-23,4821725;-46,6575675
4547;-23,4852444;-46,7041639
4548;-23,5561097;-46,7742845
4549;-23,5665792;-46,7484108
4550;-23,6233489;-46,7357172
4551;-23,4915245;-46,6189845
4552;-23,5193748;-46,4851058
4553;-23,5485811;-46,7363318
4554;-23,6467453;-46,7046066
4555;-23,5786191;-46,7771713
4556;-23,5631362;-46,8139088
4557;-23,5901249;-46,7325409
4558;-23,5719651;-46,77737
4559;-23,5952833;-46,7655632
4560;-24,566668;-48,700001
4561;-23,514093;-46,77037
4562;-23,666202;-46,7561295
4563;-23,5986578;-46,7931095
4564;-23,5437589;-46,7199681
4565;-23,5697066;-46,7281942
4566;-23,5863113;-46,7213674
4567;-23,5709532;-46,7971934
4568;-23,5877963;-46,7484028
4569;-23,5952541;-46,9198356
4570;-23,5778407;-46,7562378
4571;-23,5880487;-46,3972839
4572;-23,5984533;-46,7931542
4573;-23,5588671;-46,7955669
4574;-23,5334653;-46,7604653
4575;-23,5719651;-46,77737
4576;-23,5692572;-46,7296255
4577;-23,5869864;-46,7177788
4578;-23,5304997;-46,6640236
4579;-23,5443091;-46,7752621
4580;-23,3327856;-46,7567662
4581;-23,531693;-46,789925
4582;-23,5897775;-46,7485251
4583;-23,5961727;-46,7857307
4584;-23,533245;-46,7146738
4585;-23,6063073;-46,777823
4586;-23,5603076;-46,8400214
4587;-23,5044966;-46,5951798
4588;-23,5391498;-46,715501
4589;-23,5836412;-46,7463009
4590;-23,575122;-46,7623766
4591;-23,5960721;-46,8295788
4592;-24,7033839;-48,0052389
4593;-23,6210207;-46,7820109
4594;-23,5796764;-46,754203
4595;-23,6201074;-46,761466
4596;-23,5815302;-46,9143244
4597;-23,5665424;-46,7990052
4598;-23,6529914;-46,817796
4599;-23,689884;-46,8538913
4600;-23,6217957;-46,6478284
4601;-23,6268266;-46,7845243
4602;-23,5707606;-46,7603478
4603;-23,5426228;-46,5055836
4604;-23,5564026;-46,7443436
4605;-23,663504;-46,767834
4606;-23,619781;-47,0019242
4607;-23,5755571;-46,7329309
4608;-23,6420716;-46,5598107
4609;-23,5224993;-46,4289579
4610;-23,5559209;-46,7929716
4611;-23,4896302;-46,7467635
4612;-23,5580074;-46,6958958
4613;-23,4697431;-46,6670495
4614;-23,6090481;-46,7835728
4615;-23,6366409;-46,6931342
4616;-23,2086925;-46,8860908
4617;-23,5703645;-46,7248728
4618;-23,4511556;-46,712594
4619;-23,531693;-46,789925
4620;-23,5516135;-46,6991064
4621;-23,3612198;-46,7401869
4622;-23,5958655;-46,7830559
4623;-23,602366;-46,7420122
4624;-23,519222;-46,836739
4625;-23,5769011;-46,7573888
4626;-23,5763297;-46,7358325
4627;-23,564527;-46,639603
4628;-23,5494821;-46,6905774
4629;-23,6163964;-46,7871552
4630;-23,519222;-46,836739
4631;-23,5708819;-46,7325256
4632;-23,573698;-46,7370667
4633;-23,5389272;-46,7542453
4634;-23,5299533;-46,6578885
4635;-23,6065301;-46,770678
4636;-23,578567;-46,6049535
4637;-23,5594254;-46,7790692
4638;-23,5517477;-46,7490056
4639;-23,696632;-46,760849
4640;-23,6071048;-46,9305748
4641;-23,5708819;-46,7325256
4642;-23,5275157;-46,8229208
4643;-23,5659053;-46,7428357
4644;-23,5622521;-46,7436358
4645;-23,5781169;-46,7530658
4646;-23,572163;-46,7462902
4647;-23,531693;-46,789925
4648;-23,4503858;-46,8880066
4649;-23,5747522;-46,7267556
4650;-23,5711453;-46,7133767
4651;-23,5778036;-46,8714784
4652;-23,5655657;-46,7481851
4653;-23,5406653;-46,8293171
4654;-23,5977369;-46,5683416
4655;-23,5952194;-46,6982541
4656;-23,546001;-46,791126
4657;-23,5472939;-46,6863992
4658;-22,854177;-46,318726
4659;-23,6114298;-46,7648686
4660;-23,5852224;-46,7462718
4661;-23,6348021;-46,712926
4662;-23,6032932;-46,7971602
4663;-23,5605047;-46,7550876
4664;-23,831535;-46,818405
4665;-23,6616428;-46,7505315
4666;-23,6100001;-46,8394636
4667;-23,5847602;-46,7893772
4668;-23,7026137;-46,746781
4669;-23,5415164;-46,6944017
4670;-23,7568087;-45,4129336
4671;-23,5700067;-46,7290042
4672;-23,5788874;-46,733408
4673;-23,538029;-46,7978827
4674;-23,4472198;-46,7320035
4675;-23,6031936;-46,6723691
4676;-23,5435745;-46,7526522
4677;-23,5848984;-46,7902163
4678;-23,4721714;-46,6527844
4679;-23,4890201;-46,7140514
4680;-23,585026;-46,8119002
4681;-23,5435745;-46,7526522
4682;-23,5156866;-46,7881563
4683;-23,488863;-46,710166
4684;-23,473856;-46,640683
4685;-23,5097688;-46,1553325
4686;-23,5620371;-46,6832526
4687;-23,5629059;-46,68952
4688;-23,5295857;-46,6538953
4689;-23,5645653;-46,7598402
4690;-23,6262293;-46,6444666
4691;-23,5613079;-46,6742508
4692;-23,5771105;-46,7533225
4693;-23,6577956;-46,6406983
4694;-23,5434951;-46,8883331
4695;-23,579108;-46,7577858
4696;-23,5643443;-46,7615479
4697;-23,5955498;-46,7971031
4698;-23,5835061;-46,6075642
4699;-23,594762;-46,7535789
4700;-23,6283246;-46,8198601
4701;-23,5891688;-46,6316459
4702;-23,5809014;-46,7670673
4703;-23,5811331;-46,670058
4704;-23,6024478;-46,6045842
4705;-23,5432522;-46,7070123
4706;-23,536156;-46,4780294
4707;-23,5784729;-46,6133652
4708;-23,5918614;-46,7912615
4709;-23,5633676;-46,6809398
4710;-23,4300367;-46,5271206
4711;-23,5778642;-46,75139
4712;-23,5993047;-46,7299613
4713;-23,5615122;-46,6904468
4714;-23,6114627;-46,7769934
4715;-23,6132198;-46,6903156
4716;-23,583676;-46,7561301
4717;-23,566191;-46,792519
4718;-23,5630638;-46,7932095
4719;-23,6266298;-46,7507222
4720;-23,5301595;-46,4706027
4721;-23,5955498;-46,7971031
4722;-23,5124608;-46,7905132
4723;-23,5408148;-46,5475614
4724;-23,5367894;-46,5932953
4725;-23,5618507;-46,7527014
4726;-23,5707817;-46,7774312
4727;-23,5831388;-46,761221
4728;-23,4803823;-46,6309503
4729;-23,5438628;-46,7551089
4730;-23,4046641;-46,7662337
4731;-23,5723477;-46,6540769
4732;-23,5906257;-46,7720401
4733;-23,6473282;-46,6673544
4734;-23,5612777;-46,7512271
4735;-23,5442908;-46,7089856
4736;-23,531693;-46,789925
4737;-23,6336917;-46,7709366
4738;-23,532461;-46,8228601
4739;-23,0877527;-47,1879224
4740;-23,6521829;-46,8024746
4741;-23,4970658;-46,6592056
4742;-23,5847602;-46,7893772
4743;-23,5350804;-46,7609513
4744;-23,5656863;-46,8037169
4745;-23,5482538;-46,8824548
4746;-23,5928491;-46,7618816
4747;-23,5866232;-46,642251
4748;-23,5330395;-46,7166177
4749;-23,6030746;-46,6725155
4750;-23,6097682;-46,6013876
4751;-23,5520977;-46,6794597
4752;-23,5270675;-46,5404972
4753;-23,4821504;-46,5723373
4754;-23,5349993;-46,7899159
4755;-23,5996259;-46,7291771
4756;-23,5757865;-46,7358953
4757;-23,601702;-46,754791
4758;-23,6110142;-46,62988
4759;-23,5812008;-46,7409242
4760;-23,5815105;-46,7438865
4761;-23,519222;-46,836739
4762;-23,6042327;-46,7974082
4763;-23,5658239;-46,687005
4764;-23,5658442;-46,7446435
4765;-23,569174;-46,762061
4766;-23,4489864;-46,8770253
4767;-23,611832;-46,755791
4768;-23,5651571;-46,7432756
4769;-23,505579;-46,741769
4770;-23,5242912;-46,5275103
4771;-23,5589021;-46,7492231
4772;-23,5712193;-46,7676801
4773;-23,569615;-46,745184
4774;-23,562073;-46,744305
4775;-23,5803525;-46,761279
4776;-23,5816837;-46,8164218
4777;-23,6581838;-46,535532
4778;-23,582312;-46,7456157
4779;-23,5975997;-46,7517228
4780;-23,5342593;-46,8261591
4781;-23,5474888;-46,7537619
4782;-23,5264255;-46,8263474
4783;-23,5643846;-46,7913119
4784;-23,5739269;-46,7169192
4785;-23,5334215;-46,8385194
4786;-23,5416384;-46,675604
4787;-23,5534453;-46,6814215
4788;-23,5528993;-46,7598671
4789;-23,5356455;-46,6678186
4790;-23,678526;-46,611569
4791;-23,5685409;-46,5426559
4792;-23,5778169;-46,7513235
4793;-23,5795651;-46,7447512
4794;-23,7214295;-46,5526412
4795;-23,593165;-46,743347
4796;-23,5770525;-46,8126662
4797;-23,5834587;-46,7636953
4798;-23,5512325;-46,6420501
4799;-23,5666634;-46,7646147
4800;-23,5313388;-46,7034338
4801;-23,6239843;-46,6129359
4802;-23,5785287;-46,8664412
4803;-23,5723874;-46,7407322
4804;-23,5707837;-46,6502062
4805;-23,4701279;-46,6922332
4806;-23,5998304;-46,7340009
4807;-23,6066174;-46,6572794
4808;-23,5488124;-46,8063423
4809;-23,5746069;-46,7334452
4810;-23,4926263;-46,6414556
4811;-23,5592741;-46,7482342
4812;-23,563086;-46,754748
4813;-23,5542941;-46,6819855
4814;-23,5726269;-46,7459893
4815;-23,5845004;-46,7559376
4816;-23,5756621;-46,7314406
4817;-23,5659739;-46,7545915
4818;-23,587889;-46,7793854
4819;-23,5961735;-46,7598601
4820;-24,023779;-46,470793
4821;-23,5697342;-46,7511688
4822;-23,4735013;-46,7072033
4823;-23,4956177;-46,7439651
4824;-23,5378273;-46,8320928
4825;-23,5694797;-46,757867
4826;-23,5312939;-46,7061253
4827;-23,5605032;-46,5379875
4828;-23,574717;-46,799854
4829;-23,5624184;-46,8093117
4830;-23,4969274;-46,6674458
4831;-23,6611525;-46,7885063
4832;-23,5568496;-46,744849
4833;-23,5397469;-46,8600179
4834;-23,5436251;-46,7527064
4835;-23,6077525;-46,9818283
4836;-23,5382518;-46,8025024
4837;-23,5805069;-46,7323488
4838;-23,519222;-46,836739
4839;-23,5422611;-46,7033353
4840;-23,531693;-46,789925
4841;-23,5646484;-46,6697282
4842;-23,5899715;-46,7704607
4843;-23,561321;-46,799831
4844;-23,6091504;-46,7043081
4845;-23,51428;-46,8043349
4846;-23,5678159;-46,6582645
4847;-23,5875005;-46,6431092
4848;-23,6052587;-46,6733536
4849;-23,5118758;-46,6887944
4850;-23,496275;-46,7188546
4851;-23,5634063;-46,6807427
4852;-23,553308;-46,808685
4853;-23,5758873;-46,736704
4854;-23,6864839;-46,7859288
4855;-23,5770594;-46,7517891
4856;-23,4784895;-46,6372522
4857;-23,5927676;-46,6266212
4858;-23,607832;-46,75288
4859;-23,57679;-46,7511176
4860;-23,5679837;-46,7488746
4861;-23,5333175;-46,7604675
4862;-23,6003789;-46,6205955
4863;-23,5709479;-46,7299092
4864;-23,5261577;-46,5462577
4865;-23,659796;-46,647805
4866;-23,597556;-46,794586
4867;-23,6384446;-46,7104173
4868;-23,5625459;-46,7625157
4869;-23,5568496;-46,744849
4870;-23,573626;-46,6429624
4871;-23,5747427;-46,7775827
4872;-23,6032932;-46,7971602
4873;-23,6258621;-46,707405
4874;-23,574239;-46,7470764
4875;-23,5831388;-46,761221
4876;-23,6105581;-46,6724723
4877;-23,6091416;-46,6583035
4878;-23,5623193;-46,7792078
4879;-23,477355;-46,576949
4880;-23,5729608;-46,7593694
4881;-23,5807465;-46,7612025
4882;-23,7004468;-46,745427
4883;-23,5653725;-46,663479
4884;-23,5311371;-46,8162647
4885;-23,570893;-46,7303294
4886;-23,5070089;-46,7579824
4887;-23,519222;-46,836739
4888;-23,4443866;-46,7532979
4889;-23,5388717;-46,8020191
4890;-23,5832265;-46,7529882
4891;-23,552777;-46,7554893
4892;-23,665838;-46,660107
4893;-23,5902167;-46,7639746
4894;-23,6370033;-46,7270412
4895;-23,5677529;-46,7522456
4896;-23,559225;-46,7012221
4897;-23,4953727;-46,6594637
4898;-23,5776682;-46,7505093
4899;-22,9667484;-46,9743171
4900;-23,5780612;-46,7715906
4901;-23,5159099;-46,7892698
4902;-23,5618101;-46,6742422
4903;-23,5931944;-46,724122
4904;-23,5379299;-46,8511555
4905;-23,5453913;-46,8241458
4906;-23,5400651;-46,7001387
4907;-23,5757263;-46,778935
4908;-23,531693;-46,789925
4909;-23,540518;-46,759319
4910;-23,6113814;-46,7472547
4911;-23,5419449;-46,6721565
4912;-23,5367177;-46,8521017
4913;-23,5822857;-46,7421045
4914;-23,5737746;-46,7156025
4915;-22,7313226;-47,6315072
4916;-23,5631177;-46,6892828
4917;-23,571426;-46,7887677
4918;-23,5166213;-46,7855614
4919;-23,6163964;-46,7871552
4920;-23,607832;-46,75288
4921;-23,506344;-46,3852371
4922;-23,5951045;-46,6500377
4923;-23,5408814;-46,6822471
4924;-23,56651;-46,765506
4925;-23,6225662;-46,7357111
4926;-23,6144658;-46,762785
4927;-23,494909;-46,787762
4928;-22,7212719;-47,6316668
4929;-23,6327403;-46,7898857
4930;-23,5375957;-46,7970963
4931;-23,6025754;-46,9278149
4932;-23,5708263;-46,7317445
4933;-23,5341979;-46,6905711
4934;-23,3612198;-46,7401869
4935;-23,5479263;-46,8309566
4936;-23,549202;-46,93729
4937;-23,57456;-46,748161
4938;-23,6019571;-46,9273011
4939;-23,5499128;-46,7826992
4940;-23,607832;-46,75288
4941;-23,5703032;-46,7492023
4942;-23,6260158;-46,7800384
4943;-23,3496651;-47,6905379
4944;-23,6242292;-46,6849107
4945;-23,5763833;-46,7361617
4946;-23,5682938;-46,8347112
4947;-23,5209354;-46,8434015
4948;-23,584549;-46,7553
4949;-23,5732422;-46,7321694
4950;-23,4780208;-46,5993708
4951;-23,5581346;-46,6792633
4952;-23,5395247;-46,7322725
4953;-23,5642411;-46,7426749
4954;-23,5795762;-46,8768551
4955;-23,5729015;-46,7412359
4956;-23,5965698;-46,7924601
4957;-23,5749441;-46,727196
4958;-23,5290316;-46,8286254
4959;-23,5225709;-46,754797
4960;-23,5683577;-46,759921
4961;-23,5331981;-46,8054644
4962;-23,5962824;-46,7181274
4963;-23,6411123;-46,6554
4964;-22,397364;-46,947967
4965;-23,4751229;-46,6773073
4966;-23,5740787;-46,7532629
4967;-23,6038945;-46,7337927
4968;-23,538816;-46,816023
4969;-23,5720689;-46,7299719
4970;-23,5657324;-46,7603452
4971;-23,5306746;-46,6505463
4972;-23,531693;-46,789925
4973;-23,578304;-46,745142
4974;-23,531693;-46,789925
4975;-23,5702665;-46,7275459
4976;-23,6369024;-46,7903523
4977;-23,5795762;-46,8768551
4978;-23,5746845;-46,6485574
4979;-23,5337348;-46,6551475
4980;-23,531693;-46,789925
4981;-23,549202;-46,93729
4982;-23,574902;-46,805523
4983;-23,5401637;-46,7914403
4984;-23,526592;-46,3505113
4985;-23,567044;-46,7441255
4986;-23,5558139;-46,6660909
4987;-23,5798706;-46,741297
4988;-23,6388989;-46,7747419
4989;-23,5692572;-46,7296255
4990;-23,4580333;-46,5399577
4991;-23,5541736;-46,6404652
4992;-23,6008369;-46,6718493
4993;-23,5599454;-46,6738474
4994;-23,5731009;-46,7265218
4995;-23,6026985;-46,7555175
4996;-23,6145059;-46,7656971
4997;-23,6921321;-46,8568117
4998;-23,6144204;-46,650626
4999;-23,5878336;-46,7394831
5000;-23,6310765;-46,7668956
5001;-23,5713202;-46,7404224
5002;-23,6191177;-46,5896039
5003;-23,5365556;-46,8194885
5004;-23,5720358;-46,7267105
5005;-23,5764445;-46,7388123
5006;-23,476739;-46,639309
5007;-23,5829419;-46,7354235
5008;-23,5829966;-46,7620409
5009;-23,5554703;-46,9502437
5010;-23,5719651;-46,77737
5011;-23,5074109;-46,8787871
5012;-23,669152;-46,890064
5013;-23,5847602;-46,7893772
5014;-23,5678898;-46,7522955
5015;-23,5647389;-46,6880672
5016;-23,565234;-46,745644
5017;-23,5774645;-46,7336649
5018;-23,5690679;-46,76376
5019;-23,6572526;-46,6128805
5020;-23,551023;-46,763569
5021;-23,5910629;-46,672434
5022;-23,531693;-46,789925
5023;-23,5652783;-46,687645
5024;-23,5409436;-46,6577932
5025;-23,559304;-47,453541
5026;-23,5707025;-46,7446143
5027;-23,5673283;-46,6620931
5028;-23,5378878;-46,8064042
5029;-23,5719651;-46,77737
5030;-23,5328072;-46,7937336
5031;-23,5186113;-46,7525008
5032;-23,6212186;-46,7459981
5033;-23,5361049;-46,8223409
5034;-23,5001378;-46,7988491
5035;-23,5264358;-46,8139171
5036;-23,5826099;-46,6866386
5037;-23,589425;-46,7914752
5038;-23,5651096;-46,752802
5039;-23,4766313;-46,69302
5040;-23,5470102;-46,656834
5041;-23,075075;-46,9038397
5042;-23,553284;-46,808687
5043;-23,5701519;-46,7590385
5044;-23,6346495;-46,7172761
5045;-23,5801792;-46,7684694
5046;-23,6215299;-46,7312305
5047;-23,5636684;-46,762719
5048;-23,6786753;-46,6116804
5049;-23,5571249;-46,7452867
5050;-23,5637237;-46,8358983
5051;-23,6224681;-46,7515962
5052;-23,5649079;-46,7563084
5053;-23,525772;-46,482691
5054;-23,6267786;-46,8017427
5055;-23,5617527;-46,6969771
5056;-23,5529464;-46,6618288
5057;-23,5816622;-46,7645185
5058;-23,557679;-46,6738627
5059;-23,5290316;-46,8286254
5060;-23,5088865;-46,7555486
5061;-23,5069174;-46,7158965
